"","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","Peak.Score","Focus.Ratio.Region.Size","Detailed.Annotation","Gene.Name"
"524",-0.335562984176245,0.745,0.825,7.31129285013727e-88,1,"Tmem86a",71.900002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Tmem86a"
"526",-0.250939293162648,0.925,0.931,5.76371596364842e-87,1,"Tpp1",40.375,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Tpp1"
"528",0.242525806319836,0.76,0.509,3.79475295006084e-86,1,"Ctdspl2",74.425003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ctdspl2"
"529",-0.261919060530452,0.986,0.989,4.61666416220594e-86,1,"Myl6",41.200001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Myl6"
"530",-0.242934663536999,0.998,0.998,8.43919854636367e-86,1,"Gnas",23.4,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Gnas"
"531",0.283595793505248,0.834,0.593,1.52334961422529e-85,1,"AC160336.1",NA,NA,NA,NA
"533",0.217374333683254,0.782,0.537,4.20830252211641e-85,1,"Eif1ad",NA,NA,NA,NA
"534",-0.265693612297727,0.562,0.692,1.29173170771065e-84,1,"Snn",100.150002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Snn"
"535",0.205372506475895,0.58,0.32,1.41434072861998e-84,1,"Tagap",38.299999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Tagap"
"536",0.249516353181699,0.952,0.824,3.08255304504522e-84,1,"Pcm1",101.074997,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Pcm1"
"537",-0.333721262881672,0.927,0.938,5.45720130558902e-84,1,"Sat1",62.599998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Sat1"
"539",0.209309898265015,0.476,0.231,2.12286850933639e-83,1,"Dck",159.875,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Dck"
"541",0.232301326465585,0.959,0.81,1.49657486700563e-82,1,"Phip",40.525002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Phip"
"542",0.215460366962149,0.724,0.489,2.63082149088155e-82,1,"Med30",99.900002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Med30"
"543",0.215607552895528,0.724,0.458,3.32484717292105e-82,1,"Tipin",24.950001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Tipin"
"545",0.241152809734639,0.784,0.552,2.68462212092823e-81,1,"Cep83",NA,NA,NA,NA
"546",0.262339729865226,0.946,0.814,5.59950310344886e-81,1,"Baz1b",67.825005,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Baz1b"
"547",-0.307119946130811,0.446,0.59,1.27625643460379e-80,1,"Pld3",70.275002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Pld3"
"549",0.261453636342476,0.972,0.848,1.81186153013521e-80,1,"Gm47283",NA,NA,NA,NA
"550",-0.263398406797415,0.335,0.529,2.60067321290603e-80,1,"Fam213b",54.25,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Fam213b"
"551",-0.244362878581189,0.868,0.887,1.35534713208679e-79,1,"Gns",60.449997,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Gns"
"553",0.217964529900809,0.794,0.572,2.33524140580294e-79,1,"Zwint",103.525002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Zwint"
"557",0.209273343229163,0.756,0.506,1.87935522014065e-78,1,"Pds5b",119,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Pds5b"
"559",-0.280674362992552,0.665,0.75,2.43940387128434e-78,1,"Selenow",43.974998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Selenow"
"562",-0.249908092122643,0.687,0.776,8.81590959328533e-78,1,"Tcn2",26.025,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Tcn2"
"563",-0.246950741160721,0.7,0.801,9.66107749224672e-78,1,"Pdlim4",NA,NA,NA,NA
"564",-0.238055557727416,0.944,0.946,5.55401161944417e-77,1,"Sdcbp",NA,NA,NA,NA
"565",-0.578692375547002,0.838,0.864,8.3186378342835e-77,1,"Lyz2",14.875,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Lyz2"
"566",-0.224042253172572,0.932,0.939,1.74864588583492e-76,1,"Vamp8",NA,NA,NA,NA
"568",0.2027231273758,0.789,0.541,3.74826951483132e-75,1,"Dnmt1",40.674999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Dnmt1"
"569",-0.293073866994668,0.983,0.976,7.10666911844328e-75,1,"Mpeg1",NA,NA,NA,NA
"570",-0.28288146451732,0.482,0.654,7.58199239571698e-75,1,"Srm",88.599998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Srm"
"571",0.215468826289282,0.832,0.622,8.42501615938374e-75,1,"Pgp",61.775002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Pgp"
"573",0.227403234015651,0.949,0.818,1.76981695852157e-74,1,"Ranbp2",45.474998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ranbp2"
"574",0.221632222248426,0.644,0.405,4.56135252788536e-74,1,"Pbx3",49.525002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Pbx3"
"575",0.22423224159348,0.712,0.478,7.99693677930331e-74,1,"Taf1",89.75,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Taf1"
"576",-0.283213309377473,0.399,0.578,1.54576225815272e-73,1,"Mxd4",170.375,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Mxd4"
"578",0.200986898928351,0.486,0.247,2.38949384109799e-73,1,"St8sia4",83.199997,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","St8sia4"
"579",0.217050132104492,0.957,0.846,8.24744158435705e-73,1,"Txn1",89.474998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Txn1"
"580",-0.378519279586889,0.717,0.829,1.33317814049283e-72,1,"Mt1",75.5,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Mt1"
"582",0.215697168630784,0.945,0.809,6.2552504358982e-72,1,"Hpf1",73.349998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hpf1"
"584",-0.246962469920313,0.749,0.813,9.58370008108527e-72,1,"Atp13a2",20.766666,"Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Atp13a2"
"585",0.209267023316815,0.668,0.424,1.64733111060323e-71,1,"Lrrcc1",28.4,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Lrrcc1"
"592",-0.232543193729112,0.788,0.832,1.1424086746101e-69,1,"Serp1",139.875,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Serp1"
"593",-0.237613970926719,0.515,0.655,1.28631688054786e-69,1,"Renbp",36.700001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Renbp"
"596",-0.248494553984236,0.476,0.597,5.65058353587957e-69,1,"Gpr137b",20.9,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Gpr137b"
"597",-0.232815169404068,0.75,0.814,6.75696339246487e-69,1,"Lap3",103.800003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Lap3"
"598",-0.224999849174621,0.661,0.744,1.53653250237905e-68,1,"Bnip3l",62.474998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Bnip3l"
"604",-0.240737388335258,0.278,0.444,1.77282525535688e-67,1,"Rapsn",NA,NA,NA,NA
"606",-0.223409471873509,0.488,0.621,2.34160517078228e-67,1,"Fbxw4",20.15,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Fbxw4"
"608",0.214596803971135,0.928,0.795,6.49039097279232e-67,1,"Ptges3",31.725,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ptges3"
"610",-0.26398146298325,0.841,0.875,2.04305842766837e-66,1,"Cd84",10.223333,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt","Promoter","Cd84"
"611",-0.225859572832213,0.799,0.858,2.05364759485649e-66,1,"Lamtor4",NA,NA,NA,NA
"612",-0.215373559868485,0.4,0.559,2.16156373680047e-66,1,"Tmem141",28.6,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Tmem141"
"614",-0.272643529856518,0.72,0.791,5.69458379543908e-66,1,"Mertk",58.375,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Mertk"
"615",0.20904518869443,0.609,0.367,9.09909903162886e-66,1,"Dut",40.900002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Dut"
"616",0.206137887506164,0.776,0.576,9.2289917937473e-66,1,"Frg1",42,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Frg1"
"617",-0.222200362262436,0.143,0.328,1.77498518834292e-65,1,"Cdca7",22.174999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Cdca7"
"618",-0.231258412285033,0.467,0.591,3.21949504017256e-65,1,"Pnpla7",97.775002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Pnpla7"
"619",0.221408359214843,0.965,0.878,5.62556823592133e-65,1,"Nap1l1",63.75,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Nap1l1"
"620",0.62263424687944,0.823,0.8,8.27005860690395e-65,1,"Xist",NA,NA,NA,NA
"621",-0.21359867846785,0.821,0.861,1.8380242651766e-64,1,"Glmp",15.9,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Glmp"
"623",0.201618483587149,0.779,0.559,2.64230027686375e-64,1,"Maml3",32.650002,"Sample7peaks.txt|Sample8peaks.txt","Promoter","Maml3"
"628",-0.220734945372736,0.617,0.702,6.85626415248416e-64,1,"Sgpl1",59.200001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Sgpl1"
"629",-0.232493837771023,0.671,0.756,1.8676967571921e-63,1,"Aprt",15.9,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Aprt"
"631",-0.240903852560781,0.804,0.84,1.51699559174685e-62,1,"Tnfaip8l2",15.2,"Sample6peaks.txt|Sample8peaks.txt","Promoter","Tnfaip8l2"
"632",-0.264211264400117,0.963,0.964,1.53862117084597e-62,1,"Ptms",NA,NA,NA,NA
"635",-0.235663963950719,0.575,0.7,4.32860518180633e-62,1,"Rragc",99.199997,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Rragc"
"637",-0.259743122992933,0.59,0.7,7.97872919005859e-62,1,"Fscn1",21.349998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Fscn1"
"638",-0.258743780328194,0.398,0.526,3.92883552283836e-61,1,"Gpx3",8.955,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Gpx3"
"639",-0.270919833958489,0.971,0.97,3.95996109769675e-61,1,"Pdia6",107.775002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Pdia6"
"641",-0.249030667852553,0.653,0.726,7.11720923936039e-61,1,"Lipa",117.675003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Lipa"
"642",0.247862999518527,0.672,0.442,7.26237631642599e-61,1,"Lig1",NA,NA,NA,NA
"643",-0.26919675343481,0.866,0.905,1.22464642808387e-60,1,"Lst1",15.799999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Lst1"
"645",-0.208374298558577,0.399,0.551,3.0871222199547e-60,1,"Slc7a7",25.325001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Slc7a7"
"646",-0.23597535618752,0.652,0.749,3.68569495140641e-60,1,"Clip1",11.7275,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Clip1"
"647",0.20555399657532,0.515,0.29,3.90121202058876e-60,1,"Ldlr",8.535,"Sample7peaks.txt|Sample8peaks.txt","Promoter","Ldlr"
"652",-0.272882757878401,0.509,0.656,9.90375650704954e-60,1,"Ttc3",NA,NA,NA,NA
"654",-0.327586615522575,0.852,0.872,1.28441269175318e-59,1,"Syngr1",15.75,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Syngr1"
"659",0.237997276938217,0.978,0.913,2.70618979206535e-59,1,"Zfp36l1",42.875,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Zfp36l1"
"660",-0.201677283801532,0.702,0.763,2.97143247184768e-59,1,"Atp6v0d1",57.450001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Atp6v0d1"
"662",0.228300954844423,0.79,0.585,1.08879661960604e-58,1,"Slbp",65.675003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Slbp"
"663",-0.210576377539925,0.493,0.606,1.15908634733783e-58,1,"Map1lc3a",24.574999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Map1lc3a"
"665",-0.211599805495442,0.779,0.827,3.72057469309662e-58,1,"C1qbp",33.950001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","C1qbp"
"666",-0.243202573872177,0.327,0.501,4.3326170855063e-58,1,"Clec4a3",104.375,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Clec4a3"
"667",-0.211791223285908,0.863,0.876,5.31558717845146e-58,1,"Slc6a6",37.599998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Slc6a6"
"668",-0.201767518182728,0.996,0.998,7.54248289410376e-58,1,"Npm1",63.625,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Npm1"
"670",0.231930585206544,0.973,0.885,1.07753615832459e-57,1,"Tmem119",62.799999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Tmem119"
"674",0.203881369129539,0.792,0.602,2.55125175755473e-57,1,"Tmem144",51.75,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Tmem144"
"678",-0.209347585896356,0.929,0.939,1.49927450403768e-56,1,"Prdx5",31.199999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Prdx5"
"680",-0.201224103651119,0.439,0.58,2.44302672385784e-56,1,"Smim14",69.275002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Smim14"
"681",0.205961411845125,0.912,0.782,1.1619999879087e-55,1,"Smarcc1",60.849998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Smarcc1"
"685",-0.221373061673622,0.624,0.691,5.05695063849929e-55,1,"Pnrc1",NA,NA,NA,NA
"686",-0.210096139910689,0.457,0.587,5.50720511608557e-55,1,"Csf3r",36.974998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Csf3r"
"696",-0.235133194751708,0.932,0.927,3.42140051866885e-54,1,"Creg1",71.800003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Creg1"
"697",-0.214137881390797,0.699,0.776,7.49996987472265e-54,1,"Pold4",66.400002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Pold4"
"701",-0.20656396726123,0.51,0.603,1.53497472507603e-53,1,"Uap1l1",15,"Sample6peaks.txt|Sample7peaks.txt","Promoter","Uap1l1"
"706",0.208999137517851,0.817,0.635,3.20132310040417e-52,1,"Rad50",18.549999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Rad50"
"709",0.228041583421272,0.98,0.93,1.06236402126174e-51,1,"Mrc1",11.2875,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Mrc1"
"710",-0.213343068523646,0.687,0.753,1.21568318773256e-51,1,"Ncoa4",61.599998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ncoa4"
"713",-0.34507519929318,0.339,0.493,2.72497236870693e-51,1,"Hmox1",57.575001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hmox1"
"714",-0.30778478357255,0.855,0.877,2.95509292771665e-51,1,"Bst2",27.433332,"Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Bst2"
"716",-0.236282458050495,0.84,0.855,4.32052653767613e-51,1,"Sdf2l1",87.25,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Sdf2l1"
"722",-0.201889856479994,0.78,0.803,2.439528283297e-50,1,"Aldh2",NA,NA,NA,NA
"727",-0.272985730848215,0.794,0.858,7.19154200831609e-50,1,"Sox4",57.875,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Sox4"
"731",-0.210010250827072,0.995,0.991,1.42449353521892e-49,1,"Cd68",78.675003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Cd68"
"733",-0.40387209819009,0.315,0.461,2.98953514957588e-49,1,"Ifi27l2a",NA,NA,NA,NA
"738",-0.201979112748577,0.959,0.951,3.96765666566809e-48,1,"Atp6v1g1",64.425003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Atp6v1g1"
"739",-0.208819328017801,0.993,0.994,4.77830515557071e-48,1,"Cotl1",51.424999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Cotl1"
"741",-0.2592673099946,0.355,0.471,5.17429314072121e-48,1,"Anxa5",38.099998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Anxa5"
"742",-0.241343932726799,0.935,0.927,5.41489108137535e-48,1,"Serpine2",16.625,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Serpine2"
"745",0.224065184422621,0.717,0.544,1.20830429011958e-47,1,"Nin",25.625,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Nin"
"748",-0.21221221692141,0.91,0.91,1.77571704180853e-47,1,"Ldhb",62.625,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ldhb"
"750",-0.204524471487476,0.37,0.526,2.75977053355228e-47,1,"Samhd1",34.549999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Samhd1"
"752",-0.440728390394778,0.109,0.246,4.55296411666145e-47,1,"Igf1",6.486667,"Sample5peaks.txt|Sample6peaks.txt|Sample8peaks.txt","Promoter","Igf1"
"777",-0.238991713299106,0.925,0.907,5.7262744144337e-44,1,"Itgam",13.47,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Itgam"
"779",-0.208419758120808,0.859,0.85,9.07366925274196e-44,1,"Plek",51.875,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Plek"
"788",-0.253949220865714,0.503,0.63,6.91464368359307e-43,1,"Ankrd12",47.849998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ankrd12"
"789",-0.203548379496426,0.496,0.602,8.60528096180686e-43,1,"Matk",NA,NA,NA,NA
"798",-0.388047666429971,0.529,0.593,1.14259764741103e-41,1,"Ccl6",14.8475,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ccl6"
"799",-0.226124057051605,0.224,0.329,1.49060802317788e-41,1,"Hells",11.559999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hells"
"803",-0.20675730762518,0.51,0.461,2.67745124075908e-41,1,"Hist1h2bc",77.800003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hist1h2bc"
"811",-0.235607604900392,0.468,0.575,1.71572543537159e-40,1,"Ank2",44.200001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ank2"
"813",-0.226491685153255,1,1,3.62572944311823e-40,1,"Fth1",73.550003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Fth1"
"821",-0.29261629231541,0.458,0.521,1.16990547710734e-39,1,"Ccl9",NA,NA,NA,NA
"825",-0.666593222867456,0.988,0.988,2.86780031698242e-39,1,"Apoe",NA,NA,NA,NA
"839",-0.228648157654271,0.754,0.782,6.23012417971062e-38,1,"Ecscr",19.625,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ecscr"
"843",-0.203504452683822,0.918,0.907,1.12025620067922e-37,1,"Fcgrt",57.849998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Fcgrt"
"852",-0.265827630146266,0.352,0.431,8.30051121420357e-37,1,"Lag3",23.424999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Lag3"
"864",-0.52099521660393,0.353,0.427,7.36643643384669e-36,1,"Fabp5",24.9,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Fabp5"
"899",-0.362836340966237,1,1,1.24224403596996e-32,1,"Gm42418",NA,NA,NA,NA
"916",-0.253433227526204,0.328,0.402,3.20730579570573e-31,1,"Arpp21",NA,NA,NA,NA
"942",-0.266946962887035,0.323,0.4,2.07831197928548e-29,1,"Map1b",NA,NA,NA,NA
"955",-0.201260140944462,0.397,0.407,1.05562312664792e-28,1,"Ahi1",74.199997,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ahi1"
"956",-0.207055179067836,0.349,0.41,1.95241744948373e-28,1,"Gria2",NA,NA,NA,NA
"961",-0.220689415445852,0.711,0.724,3.16583261556112e-28,1,"Plin2",18.075001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Plin2"
"964",-0.204710789163485,0.302,0.418,5.03609834913295e-28,1,"Sdc4",7.8975,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Sdc4"
"977",-0.221881831431195,0.305,0.365,2.66669861082957e-27,1,"Ptprd",NA,NA,NA,NA
"2294",0.9707538175502,0.984,0.49,0,2,"Atad2",46.575001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Atad2"
"2295",0.899034376004636,0.955,0.406,0,2,"Lig1",NA,NA,NA,NA
"2296",0.850624439458948,0.957,0.426,0,2,"Mcm6",41.875,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Mcm6"
"2297",0.835490613043451,0.888,0.213,0,2,"Dtl",NA,NA,NA,NA
"2298",0.816715875457632,0.981,0.644,0,2,"Mcm3",81.300003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Mcm3"
"2299",0.809708060016872,0.865,0.265,0,2,"Clspn",19.275,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Clspn"
"2300",0.804538152086812,0.883,0.28,0,2,"Uhrf1",44.924999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Uhrf1"
"2301",0.788509418931092,0.908,0.423,0,2,"Tyms",NA,NA,NA,NA
"2302",0.762401328647593,0.868,0.241,0,2,"Hells",11.559999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hells"
"2303",0.744269971642025,0.88,0.332,0,2,"Dut",40.900002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Dut"
"2304",0.737350641638254,0.938,0.414,0,2,"Mcm7",29.275002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Mcm7"
"2305",0.736560988059188,0.918,0.387,0,2,"Mcm5",84.925003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Mcm5"
"2306",0.735081259924476,0.82,0.202,0,2,"Dhfr",87.474998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Dhfr"
"2307",0.711485422266632,0.883,0.331,0,2,"Atad5",NA,NA,NA,NA
"2308",0.691883919945281,0.901,0.347,0,2,"Mcm4",117.050003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Mcm4"
"2309",0.664299165508151,0.857,0.303,0,2,"Rpa2",61.849998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Rpa2"
